"sst","chl","par","parml","nano_pico","micro_nano","pico","micro_pico","lat","lon","depth","month","PBmax","alpha","Ek","region","date","mld"
3.38900044759115,0.739062929153442,39.6655374673697,7.57459324312607,1.47987102192079,1.5517651101192,0.209367817924015,2.29641221929313,43.255,-65.04,20,4,1.29,0.0107515,119.983258150026,"scot",1998-04-09,17.1400299072266
5.9376698811849,0.612532079219818,42.0195375589224,5.96238104707632,1.43332594445491,1.52113186149088,0.216750302718529,2.18027776201186,41.991,-65.487,30,4,2.29,0.01281125,178.749146258172,"scot",1998-04-10,21.526704788208
5.9376698811849,0.612532079219818,42.0195375589224,5.96238104707632,1.43332594445491,1.52113186149088,0.216750302718529,2.18027776201186,41.991,-65.487,1,4,1.86,0.01254,148.325358851675,"scot",1998-04-10,21.526704788208
3.36600138346354,0.574779029935598,40.6323690061216,10.8668965892467,1.41871622748776,1.51336137290312,0.219022231239194,2.14703033779081,43.003,-64.398,20,4,2.33,0.01502225,155.103263492486,"scot",1998-04-11,15.9738416671753
3.36600138346354,0.574779029935598,40.6323690061216,10.8668965892467,1.41871622748776,1.51336137290312,0.219022231239194,2.14703033779081,43.003,-64.398,1,4,1.17,0.0112345,104.143486581512,"scot",1998-04-11,15.9738416671753
6.81600240071615,0.556483166085349,40.3753587341309,4.93445811202376,1.41345954894025,1.50637469597283,0.220135375684732,2.12919969830476,42.851,-61.733,10,4,4.21,0.0259405,162.294481602128,"scot",1998-04-12,25.3640403747559
3.64399820963542,1.22506519655387,38.9610760028546,4.95243762943993,1.66030128763349,1.6702022305914,0.184048847095652,2.77303891405922,44.474,-58.508,20,4,1.45,0.00721475,200.977164835926,"scot",1998-04-14,20.339958190918
1.79433186848958,0.900083879629771,36.5984988893781,5.60876687026028,1.539745064946,1.59026446187117,0.200467212008744,2.44860185712514,45.825,-59.853,30,4,2.06,0.01101,187.102633969119,"scot",1998-04-15,18.5060615539551
2.19866739908854,1.18856624194554,39.9987573294804,3.50761247630546,1.64676755890624,1.66111713960482,0.185796200904011,2.73547381704435,47.583,-59.341,10,4,1.74,0.02384875,72.9597987315897,"scot",1998-04-16,19.5100803375244
3.90533345540365,0.428972582022349,41.9609620836046,14.7787480854559,1.36449089518354,1.47993740347609,0.228109890172113,2.0193611124847,44.369,-62.176,20,4,1.5,0.01876875,79.9200799200799,"scot",1998-04-17,15.4989957809448
7.42633158365885,1.54273748397827,38.7049268995013,2.60456001159146,1.78033250515739,1.7465892642944,0.169783837204754,3.10950964038226,57.9,-51.22,1,7,2.08,0.0249315,83.4285943485149,"lab",1998-07-05,16.5414524078369
